,zpid,price,priceLabel,beds,baths,area,latLong,statusType,statusText,isFavorite,isUserClaimingOwner,isUserConfirmedClaim,imgSrc,hasImage,visited,listingType,variableData,hdpData,detailUrl,pgapt,sgapt,has3DModel,hasVideo,isHomeRec,address,hasAdditionalAttributions,isFeaturedListing,availabilityDate,buildingId,lotId,minBeds,minBaths,minArea,unitCount,isBuilding,badgeInfo,canSaveBuilding,lotAreaString,plid,communityName,style,isCdpResult
112,336873122,"$1,575,000",$1.58M,5.0,4.0,3781.0,"{'latitude': 32.977226, 'longitude': -96.76319}",FOR_SALE,New construction,False,False,False,https://photos.zillowstatic.com/fp/e532727c568f9f0803588459047fe7f1-p_e.jpg,True,False,NEW_CONSTRUCTION,,"{'homeInfo': {'zpid': 336873122, 'zipcode': '75080', 'city': 'Richardson', 'state': 'TX', 'latitude': 32.977226, 'longitude': -96.76319, 'price': 1575000.0, 'bathrooms': 4.0, 'bedrooms': 5.0, 'livingArea': 3781.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 1575000, 'listing_sub_type': {'is_newHome': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 1575000.0, 'newConstructionType': 'BUILDER_SPEC', 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 250000.0, 'lotAreaValue': 7666.56, 'lotAreaUnit': 'sqft'}}",/homedetails/4-Mimosa-Pl-Richardson-TX-75080/336873122_zpid/,ForSale,New Construction,False,False,False,--,False,False,,,,,,,,,,,,,,,
113,27164402,"$589,999",$590K,4.0,3.0,2159.0,"{'latitude': 32.975414, 'longitude': -96.75011}",FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/a46d1013988b564c0cff0befa9078d59-p_e.jpg,True,False,,"{'type': 'OPEN_HOUSE', 'text': 'Open: Sun. 12-3pm'}","{'homeInfo': {'zpid': 27164402, 'zipcode': '75080', 'city': 'Richardson', 'state': 'TX', 'latitude': 32.975414, 'longitude': -96.75011, 'price': 589999.0, 'datePriceChanged': 1661497200000, 'bathrooms': 3.0, 'bedrooms': 4.0, 'livingArea': 2159.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 577903, 'rentZestimate': 2854, 'listing_sub_type': {'is_openHouse': True, 'is_FSBA': True}, 'openHouse': 'Sun. 12-3pm', 'priceReduction': '$5,001 (Aug 26)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 589999.0, 'open_house_info': {'open_house_showing': [{'open_house_start': 1663527600000, 'open_house_end': 1663538400000}]}, 'priceChange': -5001, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 226110.0, 'lotAreaValue': 8058.6, 'lotAreaUnit': 'sqft'}}",/homedetails/816-Kingswood-Ave-Richardson-TX-75080/27164402_zpid/,ForSale,For Sale by Agent,False,False,False,--,False,False,,,,,,,,,,,,,,,
114,303901477,"$800,000",$800K,4.0,4.0,3200.0,"{'latitude': 32.935547, 'longitude': -96.73251}",FOR_SALE,New construction,False,False,False,https://photos.zillowstatic.com/fp/09dcaa2f45dd654be0caaf651ea5da96-p_e.jpg,True,False,NEW_CONSTRUCTION,,"{'homeInfo': {'zpid': 303901477, 'zipcode': '75081', 'city': 'Richardson', 'state': 'TX', 'latitude': 32.935547, 'longitude': -96.73251, 'price': 800000.0, 'bathrooms': 4.0, 'bedrooms': 4.0, 'livingArea': 3200.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 784905, 'rentZestimate': 1458, 'listing_sub_type': {'is_newHome': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 800000.0, 'newConstructionType': 'BUILDER_SPEC', 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 115000.0, 'lotAreaValue': 3615.48, 'lotAreaUnit': 'sqft'}}",/homedetails/924-Protea-St-Richardson-TX-75081/303901477_zpid/,ForSale,New Construction,False,False,False,--,False,False,,,,,,,,,,,,,,,
115,27174030,"$1,480,000",$1.48M,6.0,5.0,3879.0,"{'latitude': 32.96786, 'longitude': -96.76022}",FOR_SALE,New construction,False,False,False,https://photos.zillowstatic.com/fp/7fa7477c86065d976f5f212b6b194e18-p_e.jpg,True,False,NEW_CONSTRUCTION,,"{'homeInfo': {'zpid': 27174030, 'zipcode': '75080', 'city': 'Richardson', 'state': 'TX', 'latitude': 32.96786, 'longitude': -96.76022, 'price': 1480000.0, 'datePriceChanged': 1657782000000, 'bathrooms': 5.0, 'bedrooms': 6.0, 'livingArea': 3879.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 1451500, 'rentZestimate': 5646, 'listing_sub_type': {'is_newHome': True}, 'priceReduction': '$115,000 (Jul 14)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 1480000.0, 'priceChange': -115000, 'newConstructionType': 'BUILDER_SPEC', 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 329110.0, 'lotAreaValue': 0.258, 'lotAreaUnit': 'acres'}}",/homedetails/1239-Mohawk-Trl-Richardson-TX-75080/27174030_zpid/,ForSale,New Construction,False,False,False,--,False,False,,,,,,,,,,,,,,,
116,27169556,"$332,000",$332K,2.0,2.0,1302.0,"{'latitude': 32.950554, 'longitude': -96.73989}",FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/66b716dff29752e295f63dfb6f0c033e-p_e.jpg,True,False,,"{'type': 'PRICE_REDUCTION', 'text': '$10,000 (Sep 8)'}","{'homeInfo': {'zpid': 27169556, 'zipcode': '75080', 'city': 'Richardson', 'state': 'TX', 'latitude': 32.950554, 'longitude': -96.73989, 'price': 332000.0, 'datePriceChanged': 1662620400000, 'bathrooms': 2.0, 'bedrooms': 2.0, 'livingArea': 1302.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 325000, 'rentZestimate': 2385, 'listing_sub_type': {'is_FSBA': True}, 'priceReduction': '$10,000 (Sep 8)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 332000.0, 'priceChange': -10000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 195000.0, 'lotAreaValue': 9343.62, 'lotAreaUnit': 'sqft'}}",/homedetails/603-W-Belt-Line-Rd-Richardson-TX-75080/27169556_zpid/,ForSale,For Sale by Agent,False,False,False,--,False,False,,,,,,,,,,,,,,,
117,27175386,"$465,000",$465K,4.0,3.0,3340.0,"{'latitude': 32.9312, 'longitude': -96.73342}",FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/fb8f5758b089f73e9892812f375464f6-p_e.jpg,True,False,,"{'type': 'PRICE_REDUCTION', 'text': '$17,000 (Sep 8)'}","{'homeInfo': {'zpid': 27175386, 'zipcode': '75081', 'city': 'Richardson', 'state': 'TX', 'latitude': 32.9312, 'longitude': -96.73342, 'price': 465000.0, 'datePriceChanged': 1662620400000, 'bathrooms': 3.0, 'bedrooms': 4.0, 'livingArea': 3340.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 453700, 'rentZestimate': 5147, 'listing_sub_type': {'is_FSBA': True}, 'priceReduction': '$17,000 (Sep 8)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 465000.0, 'priceChange': -17000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 382770.0, 'lotAreaValue': 9975.24, 'lotAreaUnit': 'sqft'}}",/homedetails/400-Birch-Ln-Richardson-TX-75081/27175386_zpid/,ForSale,For Sale by Agent,False,False,False,--,False,False,,,,,,,,,,,,,,,
118,27179015,"$475,000",$475K,4.0,2.0,2269.0,"{'latitude': 32.95022, 'longitude': -96.72282}",FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/351533f45cfa7d0f0260a8ec3e590d35-p_e.jpg,True,False,,"{'type': 'PRICE_REDUCTION', 'text': '$4,000 (Aug 15)'}","{'homeInfo': {'zpid': 27179015, 'zipcode': '75081', 'city': 'Richardson', 'state': 'TX', 'latitude': 32.95022, 'longitude': -96.72282, 'price': 475000.0, 'datePriceChanged': 1660546800000, 'bathrooms': 2.0, 'bedrooms': 4.0, 'livingArea': 2269.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {'is_FSBA': True}, 'priceReduction': '$4,000 (Aug 15)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 475000.0, 'priceChange': -4000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 266770.0, 'lotAreaValue': 9496.08, 'lotAreaUnit': 'sqft'}}",/homedetails/116-N-Dorothy-Dr-Richardson-TX-75081/27179015_zpid/,ForSale,For Sale by Agent,False,False,False,--,False,False,,,,,,,,,,,,,,,
119,27178780,"$379,000",$379K,3.0,2.0,2026.0,"{'latitude': 32.9501, 'longitude': -96.72362}",FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/de0c1a0ad5d042b3d45c478df66d4523-p_e.jpg,True,False,,,"{'homeInfo': {'zpid': 27178780, 'zipcode': '75081', 'city': 'Richardson', 'state': 'TX', 'latitude': 32.9501, 'longitude': -96.72362, 'price': 379000.0, 'bathrooms': 2.0, 'bedrooms': 3.0, 'livingArea': 2026.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 400200, 'rentZestimate': 2434, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 379000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 244440.0, 'lotAreaValue': 0.26, 'lotAreaUnit': 'acres'}}",/homedetails/418-Fairview-Dr-Richardson-TX-75081/27178780_zpid/,ForSale,For Sale by Agent,False,False,False,--,False,False,,,,,,,,,,,,,,,
120,27165782,"$442,000",$442K,3.0,2.0,2098.0,"{'latitude': 32.93512, 'longitude': -96.697105}",FOR_SALE,House for sale,False,False,False,https://photos.zillowstatic.com/fp/3369718f7f5a72ed8ddff8dd34768b68-p_e.jpg,True,False,,"{'type': 'PRICE_REDUCTION', 'text': '$7,000 (Sep 15)'}","{'homeInfo': {'zpid': 27165782, 'zipcode': '75081', 'city': 'Richardson', 'state': 'TX', 'latitude': 32.93512, 'longitude': -96.697105, 'price': 442000.0, 'datePriceChanged': 1663225200000, 'bathrooms': 2.0, 'bedrooms': 3.0, 'livingArea': 2098.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 448800, 'rentZestimate': 2381, 'listing_sub_type': {'is_FSBA': True}, 'priceReduction': '$7,000 (Sep 15)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 442000.0, 'priceChange': -7000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 304190.0, 'lotAreaValue': 9365.4, 'lotAreaUnit': 'sqft'}}",/homedetails/1502-Flintwood-Dr-Richardson-TX-75081/27165782_zpid/,ForSale,For Sale by Agent,False,False,False,--,False,False,,,,,,,,,,,,,,,
121,303901484,"$870,500",$870K,4.0,4.0,3482.0,"{'latitude': 32.93566, 'longitude': -96.73246}",FOR_SALE,New construction,False,False,False,https://photos.zillowstatic.com/fp/004f982dd1a08fbe2d338bfc40ec55bb-p_e.jpg,True,False,NEW_CONSTRUCTION,,"{'homeInfo': {'zpid': 303901484, 'zipcode': '75081', 'city': 'Richardson', 'state': 'TX', 'latitude': 32.93566, 'longitude': -96.73246, 'price': 870500.0, 'datePriceChanged': 1648623600000, 'bathrooms': 4.0, 'bedrooms': 4.0, 'livingArea': 3482.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 864600, 'rentZestimate': 1458, 'listing_sub_type': {'is_newHome': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 870500.0, 'priceChange': 100500, 'newConstructionType': 'BUILDER_SPEC', 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 115000.0, 'lotAreaValue': 3615.48, 'lotAreaUnit': 'sqft'}}",/homedetails/920-Protea-St-Richardson-TX-75081/303901484_zpid/,ForSale,New Construction,False,False,False,--,False,False,,,,,,,,,,,,,,,
122,303906135,"$904,000",$904K,4.0,4.0,3609.0,"{'latitude': 32.935757, 'longitude': -96.7331}",FOR_SALE,New construction,False,False,False,https://photos.zillowstatic.com/fp/49e72c5b00b8ff369fc738a6e164dcbb-p_e.jpg,True,False,NEW_CONSTRUCTION,,"{'homeInfo': {'zpid': 303906135, 'zipcode': '75081', 'city': 'Richardson', 'state': 'TX', 'latitude': 32.935757, 'longitude': -96.7331, 'price': 904000.0, 'datePriceChanged': 1648623600000, 'bathrooms': 4.0, 'bedrooms': 4.0, 'livingArea': 3609.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 897200, 'rentZestimate': 1458, 'listing_sub_type': {'is_newHome': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 904000.0, 'priceChange': 69000, 'newConstructionType': 'BUILDER_SPEC', 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 115000.0, 'lotAreaValue': 3615.48, 'lotAreaUnit': 'sqft'}}",/homedetails/924-Banyan-Tree-Ln-Richardson-TX-75081/303906135_zpid/,ForSale,New Construction,False,False,False,--,False,False,,,,,,,,,,,,,,,
123,96536211,"$229,000",$229K,,,,"{'latitude': 32.96229, 'longitude': -96.73912}",FOR_SALE,Lot / Land for sale,False,False,False,https://photos.zillowstatic.com/fp/e62b23ab3526221f8a4ec8698015fa5b-p_e.jpg,True,False,,,"{'homeInfo': {'zpid': 96536211, 'zipcode': '75080', 'city': 'Richardson', 'state': 'TX', 'latitude': 32.96229, 'longitude': -96.73912, 'price': 229000.0, 'homeType': 'LOT', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 229000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 40000.0, 'lotAreaValue': 8145.72, 'lotAreaUnit': 'sqft'}}",/homedetails/1016-N-Lindale-Ln-Richardson-TX-75080/96536211_zpid/,ForSale,For Sale by Agent,False,False,False,--,False,False,,,,,,,,,,,"8,146 sqft",,,,
124,27170369,$0,$0,3.0,2.0,1193.0,"{'latitude': 32.948563, 'longitude': -96.75084}",FOR_SALE,Auction,False,False,False,https://photos.zillowstatic.com/fp/d7b26dd3766122582bc5e7404f4d8e7e-p_e.jpg,True,False,,,"{'homeInfo': {'zpid': 27170369, 'zipcode': '75080', 'city': 'Richardson', 'state': 'TX', 'latitude': 32.948563, 'longitude': -96.75084, 'price': 0.0, 'bathrooms': 2.0, 'bedrooms': 3.0, 'livingArea': 1193.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': True, 'zestimate': 365200, 'rentZestimate': 2199, 'listing_sub_type': {'is_forAuction': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 0.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 241060.0, 'lotAreaValue': 8775.0, 'lotAreaUnit': 'sqft'}}",/homedetails/812-Scottsdale-Dr-Richardson-TX-75080/27170369_zpid/,ForSale,Unknown Listed By,False,False,False,--,False,False,,,,,,,,,,,,,,,
125,27179577,"$565,000",$565K,5.0,4.0,3173.0,"{'latitude': 32.943558, 'longitude': -96.71608}",FOR_SALE,For sale by owner,False,False,False,https://photos.zillowstatic.com/fp/c7d4df0ecdd5d9b3d4f8c61db9c2e8a1-p_e.jpg,True,False,,,"{'homeInfo': {'zpid': 27179577, 'zipcode': '75081', 'city': 'Richardson', 'state': 'TX', 'latitude': 32.943558, 'longitude': -96.71608, 'price': 565000.0, 'bathrooms': 4.0, 'bedrooms': 5.0, 'livingArea': 3173.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 521700, 'rentZestimate': 3599, 'listing_sub_type': {'is_FSBO': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 565000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 307660.0, 'lotAreaValue': 6882.0, 'lotAreaUnit': 'sqft'}}",/homedetails/15-Highland-Pl-Richardson-TX-75081/27179577_zpid/,ForSale,For Sale By Owner,False,False,False,--,False,False,,,,,,,,,,,,,,,
126,336886326,"$906,499",$906K,4.0,4.0,3726.0,"{'latitude': 32.983067, 'longitude': -96.75961}",FOR_SALE,New construction,False,False,False,https://photos.zillowstatic.com/fp/f8162c7e5145ce12a93cc6f3745afcfb-p_e.jpg,True,False,NEW_CONSTRUCTION,"{'type': 'OPEN_HOUSE', 'text': 'Open: Mon 12-7 ; Tue 10...'}","{'homeInfo': {'zpid': 336886326, 'zipcode': '75252', 'city': 'Dallas', 'state': 'TX', 'latitude': 32.983067, 'longitude': -96.75961, 'price': 906499.0, 'bathrooms': 4.0, 'bedrooms': 4.0, 'livingArea': 3726.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {'is_newHome': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 906499.0, 'providerListingID': '1516763', 'newConstructionType': 'BUILDER_SPEC', 'isNonOwnerOccupied': True, 'isPremierBuilder': True, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 140000.0, 'lotAreaValue': 5793.0, 'lotAreaUnit': 'sqft'}}",/homedetails/8282-Vitex-Ave-Dallas-TX-75252/336886326_zpid/,ForSale,New Construction,False,False,False,--,False,False,,,,,,,,,,,,,University Place,,
127,,"From $527,000",,,,,"{'latitude': 33.000217, 'longitude': -96.705925}",FOR_SALE,For Rent,False,,,https://photos.zillowstatic.com/fp/c7750025c9cf04d2788f23b9da9baad8-p_e.jpg,True,,NEW_CONSTRUCTION,{},,/community/commons-at-spring-creek/29714078_plid/,,,False,,,"3432 Red Moon Way, Richardson, TX",False,False,,33.000217--96.705925,,2.0,3.0,1685.0,9.0,True,,False,,29714078,The Commons at Spring Creek,Townhomes,True
128,,"From $670,499",,,,,"{'latitude': 32.9911, 'longitude': -96.7664}",FOR_SALE,,,,,,,,NEW_CONSTRUCTION,,,/community/university-place/1516763_plid/,,,,,,,,,,1516763,,,,,24.0,,,,,1516763,University Place,,True
